data,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-01,NOAA-15,Brasil,BAHIA,ANDARAI,Caatinga,0,0.0,0.8,-12.8089,-41.3737,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,TERRA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.828,-41.476000000000006,30.6,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.1751,-41.2887,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8375,-41.4828,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,TERRA_M-T,Brasil,BAHIA,ITAETE,Caatinga,21,0.0,1.0,-13.177999999999999,-41.223,37.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,20,0.0,1.0,-13.199000000000002,-41.242,67.1,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,24,0.2,1.0,-13.17,-41.19,,PARNA DA CHAPADA DA DIAMANTINA
2018-02-14,METOP-B,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,0.8,-12.7356,-41.4991,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.1736,-41.278,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,TERRA_M-T,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.177,-41.22,84.9,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8079,-41.4733,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.5,1.0,-13.1621,-41.2278,3.9,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.6,1.0,-13.1591,-41.251000000000005,2.0,PARNA DA CHAPADA DA DIAMANTINA
2018-03-01,NOAA-15,Brasil,BAHIA,ANDARAI,Caatinga,0,0.0,0.9,-12.8101,-41.3808,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.4,1.0,-13.15,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,26,0.4,1.0,-13.21,-41.21,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,23,0.5,1.0,-13.169,-41.263000000000005,25.9,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,4.3,1.0,-13.1525,-41.2246,2.3,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1908,-41.2505,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,21,0.0,1.0,-13.165,-41.2236,10.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1714,-41.2306,16.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.17,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.174000000000001,-41.2115,1.7,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,AQUA_M-T,Brasil,BAHIA,ITAETE,Caatinga,21,0.0,1.0,-13.172,-41.228,57.1,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,0.0,1.0,-13.1796,-41.2057,9.9,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,MSG-03,Brasil,BAHIA,MUCUGE,Caatinga,23,0.0,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.5,1.0,-13.1565,-41.2575,15.0,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,23,0.5,1.0,-13.1977,-41.2332,3.7,PARNA DA CHAPADA DA DIAMANTINA
2018-03-05,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.8,1.0,-12.8476,-41.4666,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,24,4.4,0.9,-13.19,-41.222,41.6,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.5,1.0,-13.1603,-41.2417,1.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-08,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,16,0.0,1.0,-13.22,-41.31,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,24,0.2,1.0,-13.17,-41.19,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,ITAETE,Caatinga,21,0.0,1.0,-13.1613,-41.2574,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,4.0,1.0,-13.1594,-41.2021,4.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,0.3,1.0,-13.1652,-41.2034,1.0,PARNA DA CHAPADA DA DIAMANTINA
2018-03-05,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.8,1.0,-12.8443,-41.4805,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-01,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,0,0.0,0.8,-12.7636,-41.4113,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.6,1.0,-13.1538,-41.2524,14.5,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1896,-41.2434,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1758,-41.2423,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,4.0,1.0,-13.1668,-41.1994,0.9,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,AQUA_M-M,Brasil,BAHIA,ITAETE,Caatinga,23,4.7,1.0,-13.145,-41.255,6.8,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8126,-41.4829,,PARNA DA CHAPADA DA DIAMANTINA
2018-11-22,TERRA_M-M,Brasil,BAHIA,PALMEIRAS,Caatinga,10,0.0,0.8,-12.633,-41.528,20.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,0.5,1.0,-13.1576,-41.263000000000005,15.0,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1678,-41.2339,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.17,-41.248000000000005,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.833,-41.492,71.8,PARNA DA CHAPADA DA DIAMANTINA
2018-11-20,TERRA_M-M,Brasil,BAHIA,PALMEIRAS,Caatinga,8,0.0,0.8,-12.632,-41.531000000000006,9.8,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,4.0,1.0,-13.1588,-41.206,4.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,0.5,1.0,-13.1619,-41.2625,5.9,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.187000000000001,-41.24,132.1,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1746,-41.2345,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.17,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.182,-41.2128,2.9,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1957,-41.2294,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1813,-41.216,2.9,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,MSG-03,Brasil,BAHIA,ITAETE,Caatinga,22,0.5,1.0,-13.16,-41.26,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.4,1.0,-13.1558,-41.2228,15.8,PARNA DA CHAPADA DA DIAMANTINA
2018-03-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8173,-41.4799,,PARNA DA CHAPADA DA DIAMANTINA
2018-11-18,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,6,0.0,1.0,-12.6403,-41.5078,11.6,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.1702,-41.2204,9.3,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,AQUA_M-M,Brasil,BAHIA,ITAETE,Caatinga,22,4.3,1.0,-13.15,-41.221000000000004,7.0,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.3,1.0,-13.15,-41.2,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.17,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,4.0,1.0,-13.1702,-41.2,0.9,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-05,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.7,1.0,-12.835999999999999,-41.4687,,PARNA DA CHAPADA DA DIAMANTINA
2018-02-24,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.7922,-41.4848,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-02-20,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8547,-41.4478,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,22,0.0,1.0,-13.1733,-41.2692,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,21,0.0,1.0,-13.15,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
