Data Medicao,PRECIPITACAO TOTAL; DIARIO (AUT)(mm),TEMPERATURA MEDIA; DIARIA (AUT)(Â°C),UMIDADE RELATIVA DO AR; MEDIA DIARIA (AUT)(%),VENTO; VELOCIDADE MEDIA DIARIA (AUT)(m/s),Latitude,Longitude
2016-09-25,0.2,25.133333,67.333333,0.620833,-12.557853999999999,-41.388808000000004
2016-09-26,0.0,23.225,82.291667,0.425,-12.557853999999999,-41.388808000000004
2016-09-27,7.0,21.470833,94.166667,0.233333,-12.557853999999999,-41.388808000000004
2016-09-28,2.6,23.4625,82.958333,0.579167,-12.557853999999999,-41.388808000000004
2016-09-29,0.0,25.075,69.791667,0.745833,-12.557853999999999,-41.388808000000004
2016-09-30,0.0,25.0375,69.291667,0.55,-12.557853999999999,-41.388808000000004
2016-10-01,0.2,24.966667,73.708333,0.6125,-12.557853999999999,-41.388808000000004
2016-10-02,0.2,25.941667,66.833333,1.1875,-12.557853999999999,-41.388808000000004
2016-10-03,1.4,23.470833,78.625,1.125,-12.557853999999999,-41.388808000000004
2016-10-04,0.8,25.55,67.583333,0.6125,-12.557853999999999,-41.388808000000004
2016-10-05,0.0,26.104167,65.375,0.591667,-12.557853999999999,-41.388808000000004
2016-10-06,2.4,24.583333,83.875,0.379167,-12.557853999999999,-41.388808000000004
2016-10-07,20.6,24.845833,82.083333,1.041667,-12.557853999999999,-41.388808000000004
2016-10-08,16.2,23.870833,86.791667,0.8875,-12.557853999999999,-41.388808000000004
2016-10-09,102.8,23.033333,89.125,0.795833,-12.557853999999999,-41.388808000000004
2016-10-10,0.4,24.716667,70.666667,0.933333,-12.557853999999999,-41.388808000000004
2016-10-11,1.0,23.083333,80.25,0.904167,-12.557853999999999,-41.388808000000004
2016-10-12,0.8,22.341667,83.375,0.883333,-12.557853999999999,-41.388808000000004
2016-10-13,9.2,22.054167,86.5,0.904167,-12.557853999999999,-41.388808000000004
2016-10-14,2.0,23.891667,74.0,0.7,-12.557853999999999,-41.388808000000004
2016-10-15,0.0,24.629167,65.208333,0.945833,-12.557853999999999,-41.388808000000004
2016-10-16,0.0,24.491667,64.208333,0.741667,-12.557853999999999,-41.388808000000004
2016-10-17,2.2,24.75,68.083333,0.766667,-12.557853999999999,-41.388808000000004
2016-10-18,0.0,25.145833,67.75,0.670833,-12.557853999999999,-41.388808000000004
2016-10-19,0.0,24.908333,69.375,0.758333,-12.557853999999999,-41.388808000000004
2016-10-20,0.0,24.6125,69.541667,0.441667,-12.557853999999999,-41.388808000000004
2016-10-21,0.0,23.716667,72.75,0.591667,-12.557853999999999,-41.388808000000004
2016-10-22,0.0,25.433333,65.916667,0.658333,-12.557853999999999,-41.388808000000004
2016-10-23,0.6,26.1375,61.541667,1.1,-12.557853999999999,-41.388808000000004
2016-10-24,0.0,25.579167,57.583333,1.029167,-12.557853999999999,-41.388808000000004
2016-10-25,0.0,25.575,62.583333,0.883333,-12.557853999999999,-41.388808000000004
2016-10-26,0.0,25.570833,61.333333,0.758333,-12.557853999999999,-41.388808000000004
2016-10-27,0.0,25.783333,59.208333,0.708333,-12.557853999999999,-41.388808000000004
2016-10-28,0.0,26.783333,60.708333,0.5875,-12.557853999999999,-41.388808000000004
2016-10-29,0.0,25.8125,65.583333,1.0125,-12.557853999999999,-41.388808000000004
2016-10-30,0.0,26.104167,60.416667,1.320833,-12.557853999999999,-41.388808000000004
2016-10-31,4.8,26.320833,62.208333,1.254167,-12.557853999999999,-41.388808000000004
2016-11-01,0.0,25.879167,58.625,1.054167,-12.557853999999999,-41.388808000000004
2016-11-02,0.0,26.758333,56.958333,1.354167,-12.557853999999999,-41.388808000000004
2016-11-03,0.0,25.8125,56.666667,1.379167,-12.557853999999999,-41.388808000000004
2016-11-04,0.0,26.470833,54.625,1.0375,-12.557853999999999,-41.388808000000004
2016-11-05,0.0,23.104167,81.208333,1.2,-12.557853999999999,-41.388808000000004
2016-11-06,9.8,24.675,70.375,1.195833,-12.557853999999999,-41.388808000000004
2016-11-07,4.4,23.729167,76.416667,0.7375,-12.557853999999999,-41.388808000000004
2016-11-08,1.0,24.733333,69.5,0.725,-12.557853999999999,-41.388808000000004
2016-11-09,0.0,25.075,70.25,0.695833,-12.557853999999999,-41.388808000000004
2016-11-10,0.2,25.183333,71.666667,0.804167,-12.557853999999999,-41.388808000000004
2016-11-11,0.0,24.633333,74.5,0.404167,-12.557853999999999,-41.388808000000004
2016-11-12,0.0,24.0,70.125,0.0,-12.557853999999999,-41.388808000000004
2016-11-13,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2016-11-14,0.2,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2016-11-15,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2016-11-16,5.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2016-11-17,1.4,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2016-11-18,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2016-11-19,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2016-11-20,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2016-11-21,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2016-11-22,0.4,24.0,65.833333,0.0,-12.557853999999999,-41.388808000000004
2016-11-23,0.0,24.0,64.846154,0.0,-12.557853999999999,-41.388808000000004
2016-11-24,0.0,24.0,52.25,0.0,-12.557853999999999,-41.388808000000004
2016-11-25,0.0,24.0,45.583333,0.0,-12.557853999999999,-41.388808000000004
2016-11-26,0.0,24.0,49.692308,0.0,-12.557853999999999,-41.388808000000004
2016-11-27,0.0,24.0,47.357143,0.0,-12.557853999999999,-41.388808000000004
2016-11-28,0.0,24.0,47.833333,0.0,-12.557853999999999,-41.388808000000004
2016-11-29,0.0,24.0,44.0,0.0,-12.557853999999999,-41.388808000000004
2016-11-30,0.0,24.0,45.416667,0.0,-12.557853999999999,-41.388808000000004
2016-12-01,0.0,24.0,48.230769,0.0,-12.557853999999999,-41.388808000000004
2016-12-02,0.0,24.0,46.6,0.0,-12.557853999999999,-41.388808000000004
2016-12-03,0.0,24.0,56.461538,0.0,-12.557853999999999,-41.388808000000004
2016-12-04,0.0,24.0,58.230769,0.0,-12.557853999999999,-41.388808000000004
2016-12-05,0.0,24.0,54.066667,0.0,-12.557853999999999,-41.388808000000004
2016-12-06,0.6,24.0,57.928571,0.0,-12.557853999999999,-41.388808000000004
2016-12-07,0.0,24.0,60.0,0.0,-12.557853999999999,-41.388808000000004
2016-12-08,7.4,24.0,62.0,0.0,-12.557853999999999,-41.388808000000004
2016-12-09,0.4,24.0,61.6875,0.0,-12.557853999999999,-41.388808000000004
2016-12-10,0.0,24.0,58.833333,0.6888890000000001,-12.557853999999999,-41.388808000000004
2016-12-11,0.0,24.0,60.421053,0.752632,-12.557853999999999,-41.388808000000004
2016-12-12,0.0,24.0,65.26315799999999,1.0684209999999998,-12.557853999999999,-41.388808000000004
2016-12-13,0.2,24.0,72.368421,0.384211,-12.557853999999999,-41.388808000000004
2016-12-14,0.0,24.0,51.25,0.0,-12.557853999999999,-41.388808000000004
2016-12-15,0.0,24.0,52.6,1.08,-12.557853999999999,-41.388808000000004
2016-12-16,0.0,24.0,53.77777800000001,1.388889,-12.557853999999999,-41.388808000000004
2016-12-17,0.0,24.0,56.411765,0.0,-12.557853999999999,-41.388808000000004
2016-12-18,3.2,25.763636,65.409091,1.142857,-12.557853999999999,-41.388808000000004
2016-12-19,0.0,26.254167,58.958333,1.3875,-12.557853999999999,-41.388808000000004
2016-12-20,0.0,25.3875,66.083333,0.908333,-12.557853999999999,-41.388808000000004
2016-12-21,0.0,26.875,54.208333,1.8458330000000005,-12.557853999999999,-41.388808000000004
2016-12-22,0.6,25.495833,68.958333,1.1375,-12.557853999999999,-41.388808000000004
2016-12-23,1.2,25.7,67.0,1.116667,-12.557853999999999,-41.388808000000004
2016-12-24,1.4,25.333333,72.583333,0.470833,-12.557853999999999,-41.388808000000004
2016-12-25,0.0,26.858333,58.25,0.875,-12.557853999999999,-41.388808000000004
2016-12-26,0.0,26.9,59.875,0.8,-12.557853999999999,-41.388808000000004
2016-12-27,0.2,27.395833000000003,60.625,0.858333,-12.557853999999999,-41.388808000000004
2016-12-28,0.4,26.675,59.541667,1.266667,-12.557853999999999,-41.388808000000004
2016-12-29,0.0,26.3375,61.666667,1.1625,-12.557853999999999,-41.388808000000004
2016-12-30,0.0,26.704167,59.166667,1.1125,-12.557853999999999,-41.388808000000004
2016-12-31,0.0,27.858333,52.375,1.3875,-12.557853999999999,-41.388808000000004
2017-01-01,0.0,27.366667,55.166667,1.1375,-12.557853999999999,-41.388808000000004
2017-01-02,0.0,28.158333,53.458333,0.729167,-12.557853999999999,-41.388808000000004
2017-01-03,0.0,28.733333,51.416667,0.929167,-12.557853999999999,-41.388808000000004
2017-01-04,0.0,27.333333000000003,57.333333,0.9625,-12.557853999999999,-41.388808000000004
2017-01-05,0.0,28.166667,53.583333,1.520833,-12.557853999999999,-41.388808000000004
2017-01-06,0.0,27.25,54.416667,0.883333,-12.557853999999999,-41.388808000000004
2017-01-07,0.4,27.233333,53.875,1.516667,-12.557853999999999,-41.388808000000004
2017-01-08,0.0,27.4625,49.958333,1.333333,-12.557853999999999,-41.388808000000004
2017-01-09,0.0,27.833333000000003,51.291667,0.8625,-12.557853999999999,-41.388808000000004
2017-01-10,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-11,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-12,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-13,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-14,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-15,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-16,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-17,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-18,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-19,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-20,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-21,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-22,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-23,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-24,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-25,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-26,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-27,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-28,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-29,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-30,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-01-31,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-01,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-02,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-03,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-04,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-05,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-06,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-07,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-08,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-09,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-10,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-11,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-12,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-13,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-14,3.2,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-15,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-16,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-17,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-18,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-19,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-20,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-21,0.0,24.0,71.0,0.0,-12.557853999999999,-41.388808000000004
2017-02-22,2.8,25.7375,70.666667,0.970833,-12.557853999999999,-41.388808000000004
2017-02-23,0.8,26.591667,62.5,1.008333,-12.557853999999999,-41.388808000000004
2017-02-24,0.0,26.0875,65.541667,0.879167,-12.557853999999999,-41.388808000000004
2017-02-25,0.0,27.204167,60.541667,0.708333,-12.557853999999999,-41.388808000000004
2017-02-26,0.4,26.816667,63.541667,0.666667,-12.557853999999999,-41.388808000000004
2017-02-27,0.0,28.0125,52.958333,0.8125,-12.557853999999999,-41.388808000000004
2017-02-28,0.0,28.65,59.166667,0.954167,-12.557853999999999,-41.388808000000004
2017-03-01,1.0,26.8125,69.875,0.704167,-12.557853999999999,-41.388808000000004
2017-03-02,1.0,27.770833000000003,61.916667,1.5125,-12.557853999999999,-41.388808000000004
2017-03-03,0.0,27.9625,51.333333,1.570833,-12.557853999999999,-41.388808000000004
2017-03-04,0.0,27.875,51.5,1.0375,-12.557853999999999,-41.388808000000004
2017-03-05,0.0,27.675,53.0,0.929167,-12.557853999999999,-41.388808000000004
2017-03-06,0.0,27.904167,53.25,0.8,-12.557853999999999,-41.388808000000004
2017-03-07,0.0,27.85,53.916667,0.6375,-12.557853999999999,-41.388808000000004
2017-03-08,0.0,27.591667,54.166667,0.841667,-12.557853999999999,-41.388808000000004
2017-03-09,0.0,25.879167,54.583333,1.1,-12.557853999999999,-41.388808000000004
2017-03-10,0.0,27.495833,52.5,1.395833,-12.557853999999999,-41.388808000000004
2017-03-11,0.0,26.483333,61.791667,0.954167,-12.557853999999999,-41.388808000000004
2017-03-12,0.0,26.879167,60.416667,1.291667,-12.557853999999999,-41.388808000000004
2017-03-13,0.0,27.783333,54.833333,0.729167,-12.557853999999999,-41.388808000000004
2017-03-14,0.0,27.808333,54.083333,0.995833,-12.557853999999999,-41.388808000000004
2017-03-15,0.0,26.9625,58.208333,1.3,-12.557853999999999,-41.388808000000004
2017-03-16,0.0,24.966667,71.875,1.070833,-12.557853999999999,-41.388808000000004
2017-03-17,1.0,26.520833000000003,70.583333,1.066667,-12.557853999999999,-41.388808000000004
2017-03-18,0.4,26.179167,71.916667,1.1625,-12.557853999999999,-41.388808000000004
2017-03-19,14.8,26.225,77.916667,0.491667,-12.557853999999999,-41.388808000000004
2017-03-20,0.6,27.083333000000003,63.166667,0.716667,-12.557853999999999,-41.388808000000004
2017-03-21,0.0,27.266667,59.458333,0.8375,-12.557853999999999,-41.388808000000004
2017-03-22,0.0,27.4125,60.666667,1.1,-12.557853999999999,-41.388808000000004
2017-03-23,0.0,28.0,57.375,1.508333,-12.557853999999999,-41.388808000000004
2017-03-24,0.0,26.804167,58.291667,0.983333,-12.557853999999999,-41.388808000000004
2017-03-25,0.0,27.054167,59.041667,0.791667,-12.557853999999999,-41.388808000000004
2017-03-26,0.0,28.095833,57.833333,0.779167,-12.557853999999999,-41.388808000000004
2017-03-27,0.0,28.783333,53.916667,0.8,-12.557853999999999,-41.388808000000004
2017-03-28,0.0,29.504167,52.0,0.958333,-12.557853999999999,-41.388808000000004
2017-03-29,34.8,24.695833,82.875,0.604167,-12.557853999999999,-41.388808000000004
2017-03-30,10.8,23.8,90.458333,0.3875,-12.557853999999999,-41.388808000000004
2017-03-31,24.2,24.25,88.208333,0.225,-12.557853999999999,-41.388808000000004
2017-04-01,19.2,22.504167,92.833333,0.425,-12.557853999999999,-41.388808000000004
2017-04-02,15.2,22.316667,92.541667,0.208333,-12.557853999999999,-41.388808000000004
2017-04-03,0.8,24.2375,84.583333,0.625,-12.557853999999999,-41.388808000000004
2017-04-04,49.6,24.0875,83.416667,0.658333,-12.557853999999999,-41.388808000000004
2017-04-05,0.2,25.383333,75.25,0.854167,-12.557853999999999,-41.388808000000004
2017-04-06,0.0,25.058333,75.5,0.745833,-12.557853999999999,-41.388808000000004
2017-04-07,0.0,25.7125,64.625,1.070833,-12.557853999999999,-41.388808000000004
2017-04-08,0.0,25.05,70.166667,0.883333,-12.557853999999999,-41.388808000000004
2017-04-09,0.6,25.620833,70.083333,1.070833,-12.557853999999999,-41.388808000000004
2017-04-10,0.0,25.679167,65.541667,0.979167,-12.557853999999999,-41.388808000000004
2017-04-11,0.0,26.225,64.541667,0.808333,-12.557853999999999,-41.388808000000004
2017-04-12,0.0,27.170833,63.458333,0.879167,-12.557853999999999,-41.388808000000004
2017-04-13,0.0,26.308333,68.291667,1.025,-12.557853999999999,-41.388808000000004
2017-04-14,0.0,25.9625,69.291667,1.25,-12.557853999999999,-41.388808000000004
2017-04-15,0.0,26.2875,64.666667,1.325,-12.557853999999999,-41.388808000000004
2017-04-16,0.0,26.258333,63.083333,1.295833,-12.557853999999999,-41.388808000000004
2017-04-17,0.0,26.395833000000003,67.916667,0.804167,-12.557853999999999,-41.388808000000004
2017-04-18,0.0,26.920833,65.916667,0.816667,-12.557853999999999,-41.388808000000004
2017-04-19,0.0,26.170833,63.791667,1.383333,-12.557853999999999,-41.388808000000004
2017-04-20,0.0,23.733333,77.208333,1.141667,-12.557853999999999,-41.388808000000004
2017-04-21,5.4,24.120833,77.333333,0.629167,-12.557853999999999,-41.388808000000004
2017-04-22,0.0,25.466667,74.041667,0.3375,-12.557853999999999,-41.388808000000004
2017-04-23,0.0,25.920833,72.166667,0.395833,-12.557853999999999,-41.388808000000004
2017-04-24,0.0,26.175,71.708333,0.9625,-12.557853999999999,-41.388808000000004
2017-04-25,0.0,25.904167,69.708333,0.695833,-12.557853999999999,-41.388808000000004
2017-04-26,0.0,26.1125,68.666667,0.45,-12.557853999999999,-41.388808000000004
2017-04-27,0.0,26.445833,68.75,0.6625,-12.557853999999999,-41.388808000000004
2017-04-28,0.0,26.525,69.541667,0.858333,-12.557853999999999,-41.388808000000004
2017-04-29,0.0,25.929167,67.208333,1.416667,-12.557853999999999,-41.388808000000004
2017-04-30,0.0,25.308333,67.333333,1.2,-12.557853999999999,-41.388808000000004
2017-05-01,0.0,23.9875,66.916667,1.075,-12.557853999999999,-41.388808000000004
2017-05-02,0.0,23.333333,76.958333,0.933333,-12.557853999999999,-41.388808000000004
2017-05-03,9.0,21.55,92.375,1.408333,-12.557853999999999,-41.388808000000004
2017-05-04,2.2,23.658333,75.708333,1.104167,-12.557853999999999,-41.388808000000004
2017-05-05,0.2,23.154167,82.916667,0.683333,-12.557853999999999,-41.388808000000004
2017-05-06,6.6,23.545833,85.083333,0.595833,-12.557853999999999,-41.388808000000004
2017-05-07,0.0,24.504167,75.166667,0.479167,-12.557853999999999,-41.388808000000004
2017-05-08,0.0,24.1,73.041667,0.475,-12.557853999999999,-41.388808000000004
2017-05-09,0.0,25.25,70.083333,0.404167,-12.557853999999999,-41.388808000000004
2017-05-10,0.0,25.304167,68.125,0.741667,-12.557853999999999,-41.388808000000004
2017-05-11,0.0,25.166667,66.708333,0.816667,-12.557853999999999,-41.388808000000004
2017-05-12,0.0,25.195833,59.375,1.1125,-12.557853999999999,-41.388808000000004
2017-05-13,0.0,23.8875,66.25,0.683333,-12.557853999999999,-41.388808000000004
2017-05-14,0.4,24.925,69.791667,0.4875,-12.557853999999999,-41.388808000000004
2017-05-15,0.0,25.920833,59.291667,0.8625,-12.557853999999999,-41.388808000000004
2017-05-16,0.0,27.329167,47.041667,0.8875,-12.557853999999999,-41.388808000000004
2017-05-17,0.0,25.9625,69.125,0.870833,-12.557853999999999,-41.388808000000004
2017-05-18,46.2,22.404167,93.458333,0.920833,-12.557853999999999,-41.388808000000004
2017-05-19,1.8,23.170833,87.083333,0.279167,-12.557853999999999,-41.388808000000004
2017-05-20,0.4,23.4625,84.0,0.354167,-12.557853999999999,-41.388808000000004
2017-05-21,4.8,22.891667,91.583333,0.75,-12.557853999999999,-41.388808000000004
2017-05-22,1.2,23.275,86.833333,0.941667,-12.557853999999999,-41.388808000000004
2017-05-23,7.8,23.354167,83.833333,0.666667,-12.557853999999999,-41.388808000000004
2017-05-24,3.8,24.0125,76.875,0.9,-12.557853999999999,-41.388808000000004
2017-05-25,1.2,23.358333,82.208333,1.470833,-12.557853999999999,-41.388808000000004
2017-05-26,9.0,22.525,80.958333,1.195833,-12.557853999999999,-41.388808000000004
2017-05-27,0.0,23.566667,74.416667,0.65,-12.557853999999999,-41.388808000000004
2017-05-28,5.2,22.3875,87.083333,1.208333,-12.557853999999999,-41.388808000000004
2017-05-29,13.2,21.7125,82.416667,0.708333,-12.557853999999999,-41.388808000000004
2017-05-30,0.0,22.783333,74.041667,0.529167,-12.557853999999999,-41.388808000000004
2017-05-31,0.0,22.229167,79.0,0.291667,-12.557853999999999,-41.388808000000004
2017-06-01,0.0,22.966667,79.333333,0.266667,-12.557853999999999,-41.388808000000004
2017-06-02,0.0,23.341667,80.666667,0.3125,-12.557853999999999,-41.388808000000004
2017-06-03,0.0,24.85,75.0,0.941667,-12.557853999999999,-41.388808000000004
2017-06-04,1.8,22.283333,89.291667,1.429167,-12.557853999999999,-41.388808000000004
2017-06-05,5.2,21.754167,91.0,0.654167,-12.557853999999999,-41.388808000000004
2017-06-06,1.2,22.525,87.708333,0.883333,-12.557853999999999,-41.388808000000004
2017-06-07,0.2,21.704167,92.208333,0.745833,-12.557853999999999,-41.388808000000004
2017-06-08,3.2,22.654167,84.666667,0.570833,-12.557853999999999,-41.388808000000004
2017-06-09,0.0,22.8375,77.291667,0.525,-12.557853999999999,-41.388808000000004
2017-06-10,0.0,22.995833,75.666667,0.55,-12.557853999999999,-41.388808000000004
2017-06-11,0.0,22.458333,72.583333,0.633333,-12.557853999999999,-41.388808000000004
2017-06-12,0.0,23.304167,70.5,0.604167,-12.557853999999999,-41.388808000000004
2017-06-13,0.0,23.295833,70.25,0.770833,-12.557853999999999,-41.388808000000004
2017-06-14,0.0,23.270833,67.875,0.845833,-12.557853999999999,-41.388808000000004
2017-06-15,0.0,22.925,72.541667,1.058333,-12.557853999999999,-41.388808000000004
2017-06-16,4.8,22.058333,82.25,1.179167,-12.557853999999999,-41.388808000000004
2017-06-17,0.2,23.054167,70.291667,1.6625,-12.557853999999999,-41.388808000000004
2017-06-18,0.0,22.75,66.333333,1.4,-12.557853999999999,-41.388808000000004
2017-06-19,0.0,23.266667,62.541667,1.2,-12.557853999999999,-41.388808000000004
2017-06-20,0.0,23.204167,69.208333,1.2375,-12.557853999999999,-41.388808000000004
2017-06-21,0.0,23.925,66.041667,1.208333,-12.557853999999999,-41.388808000000004
2017-06-22,2.4,21.979167,72.416667,1.325,-12.557853999999999,-41.388808000000004
2017-06-23,0.2,21.829167,76.416667,1.458333,-12.557853999999999,-41.388808000000004
2017-06-24,0.4,22.158333,70.0,1.5375,-12.557853999999999,-41.388808000000004
2017-06-25,0.0,21.829167,71.833333,1.383333,-12.557853999999999,-41.388808000000004
2017-06-26,0.0,21.066667,79.875,1.179167,-12.557853999999999,-41.388808000000004
2017-06-27,3.2,20.3375,85.208333,0.779167,-12.557853999999999,-41.388808000000004
2017-06-28,0.6,20.429167,87.791667,0.766667,-12.557853999999999,-41.388808000000004
2017-06-29,4.8,20.891667,81.375,1.233333,-12.557853999999999,-41.388808000000004
2017-06-30,0.0,21.5125,71.291667,1.070833,-12.557853999999999,-41.388808000000004
2017-07-01,9.6,21.941667,82.916667,0.616667,-12.557853999999999,-41.388808000000004
2017-07-02,3.2,22.233333,79.125,1.129167,-12.557853999999999,-41.388808000000004
2017-07-03,0.0,19.7375,75.708333,1.870833,-12.557853999999999,-41.388808000000004
2017-07-04,0.6,19.108333,68.583333,2.141667,-12.557853999999999,-41.388808000000004
2017-07-05,0.0,19.5,70.375,2.291667,-12.557853999999999,-41.388808000000004
2017-07-06,0.0,19.845833,78.666667,1.520833,-12.557853999999999,-41.388808000000004
2017-07-07,2.4,20.575,79.291667,1.6541669999999995,-12.557853999999999,-41.388808000000004
2017-07-08,1.2,20.6875,76.416667,2.341667,-12.557853999999999,-41.388808000000004
2017-07-09,0.4,20.654167,72.25,1.833333,-12.557853999999999,-41.388808000000004
2017-07-10,1.2,20.1,85.25,0.970833,-12.557853999999999,-41.388808000000004
2017-07-11,4.6,20.733333,80.541667,1.7333330000000002,-12.557853999999999,-41.388808000000004
2017-07-12,0.0,22.0375,70.208333,1.645833,-12.557853999999999,-41.388808000000004
2017-07-13,2.6,20.933333,80.083333,1.870833,-12.557853999999999,-41.388808000000004
2017-07-14,2.6,19.6125,86.083333,0.9,-12.557853999999999,-41.388808000000004
2017-07-15,2.8,20.204167,74.291667,1.345833,-12.557853999999999,-41.388808000000004
2017-07-16,0.2,20.429167,73.875,0.8875,-12.557853999999999,-41.388808000000004
2017-07-17,0.0,21.395833,76.958333,1.1875,-12.557853999999999,-41.388808000000004
2017-07-18,0.6,20.775,72.0,0.591667,-12.557853999999999,-41.388808000000004
2017-07-19,0.0,21.4875,67.041667,0.695833,-12.557853999999999,-41.388808000000004
2017-07-20,0.2,21.495833,73.208333,0.804167,-12.557853999999999,-41.388808000000004
2017-07-21,0.2,22.3875,72.916667,0.483333,-12.557853999999999,-41.388808000000004
2017-07-22,0.2,23.3625,61.541667,0.758333,-12.557853999999999,-41.388808000000004
2017-07-23,0.0,21.133333,60.0,1.241667,-12.557853999999999,-41.388808000000004
2017-07-24,0.0,20.8375,74.416667,1.6833330000000002,-12.557853999999999,-41.388808000000004
2017-07-25,8.8,20.770833,78.791667,1.891667,-12.557853999999999,-41.388808000000004
2017-07-26,0.0,19.45,79.583333,1.675,-12.557853999999999,-41.388808000000004
2017-07-27,1.0,20.883333,72.916667,2.045833,-12.557853999999999,-41.388808000000004
2017-07-28,0.0,20.933333,70.666667,2.0375,-12.557853999999999,-41.388808000000004
2017-07-29,6.8,18.875,86.666667,1.466667,-12.557853999999999,-41.388808000000004
2017-07-30,1.4,19.495833,77.541667,1.920833,-12.557853999999999,-41.388808000000004
2017-07-31,0.2,20.116667,76.166667,1.595833,-12.557853999999999,-41.388808000000004
2017-08-01,1.6,19.9875,78.5,0.808333,-12.557853999999999,-41.388808000000004
2017-08-02,0.0,21.808333,70.166667,0.466667,-12.557853999999999,-41.388808000000004
2017-08-03,0.0,21.641667,73.333333,0.304167,-12.557853999999999,-41.388808000000004
2017-08-04,0.0,22.408333,70.916667,0.520833,-12.557853999999999,-41.388808000000004
2017-08-05,0.0,22.925,67.208333,0.804167,-12.557853999999999,-41.388808000000004
2017-08-06,0.0,23.016667,67.0,1.170833,-12.557853999999999,-41.388808000000004
2017-08-07,0.0,20.991667,72.625,0.783333,-12.557853999999999,-41.388808000000004
2017-08-08,0.0,22.366667,62.75,0.954167,-12.557853999999999,-41.388808000000004
2017-08-09,0.0,22.283333,63.416667,0.4,-12.557853999999999,-41.388808000000004
2017-08-10,0.0,23.195833,61.25,1.0,-12.557853999999999,-41.388808000000004
2017-08-11,0.0,21.933333,53.916667,1.208333,-12.557853999999999,-41.388808000000004
